NU_ANO_CENSO,NO_REGIAO_IES,CO_REGIAO_IES,NO_UF_IES,SG_UF_IES,CO_UF_IES,NO_MUNICIPIO_IES,CO_MUNICIPIO_IES,IN_CAPITAL_IES,NO_MESORREGIAO_IES,CO_MESORREGIAO_IES,NO_MICRORREGIAO_IES,CO_MICRORREGIAO_IES,TP_ORGANIZACAO_ACADEMICA,TP_REDE,TP_CATEGORIA_ADMINISTRATIVA,IN_COMUNITARIA,IN_CONFESSIONAL,NO_MANTENEDORA,CO_MANTENEDORA,CO_IES,NO_IES,SG_IES,DS_ENDERECO_IES,DS_NUMERO_ENDERECO_IES,DS_COMPLEMENTO_ENDERECO_IES,NO_BAIRRO_IES,NU_CEP_IES,QT_TEC_TOTAL,QT_TEC_FUNDAMENTAL_INCOMP_FEM,QT_TEC_FUNDAMENTAL_INCOMP_MASC,QT_TEC_FUNDAMENTAL_COMP_FEM,QT_TEC_FUNDAMENTAL_COMP_MASC,QT_TEC_MEDIO_FEM,QT_TEC_MEDIO_MASC,QT_TEC_SUPERIOR_FEM,QT_TEC_SUPERIOR_MASC,QT_TEC_ESPECIALIZACAO_FEM,QT_TEC_ESPECIALIZACAO_MASC,QT_TEC_MESTRADO_FEM,QT_TEC_MESTRADO_MASC,QT_TEC_DOUTORADO_FEM,QT_TEC_DOUTORADO_MASC,IN_ACESSO_PORTAL_CAPES,IN_ACESSO_OUTRAS_BASES,IN_ASSINA_OUTRA_BASE,IN_REPOSITORIO_INSTITUCIONAL,IN_BUSCA_INTEGRADA,IN_SERVICO_INTERNET,IN_PARTICIPA_REDE_SOCIAL,IN_CATALOGO_ONLINE,QT_PERIODICO_ELETRONICO,QT_LIVRO_ELETRONICO,QT_DOC_TOTAL,QT_DOC_EXE,QT_DOC_EX_FEMI,QT_DOC_EX_MASC,QT_DOC_EX_SEM_GRAD,QT_DOC_EX_GRAD,QT_DOC_EX_ESP,QT_DOC_EX_MEST,QT_DOC_EX_DOUT,QT_DOC_EX_INT,QT_DOC_EX_INT_DE,QT_DOC_EX_INT_SEM_DE,QT_DOC_EX_PARC,QT_DOC_EX_HOR,QT_DOC_EX_0_29,QT_DOC_EX_30_34,QT_DOC_EX_35_39,QT_DOC_EX_40_44,QT_DOC_EX_45_49,QT_DOC_EX_50_54,QT_DOC_EX_55_59,QT_DOC_EX_60_MAIS,QT_DOC_EX_BRANCA,QT_DOC_EX_PRETA,QT_DOC_EX_PARDA,QT_DOC_EX_AMARELA,QT_DOC_EX_INDIGENA,QT_DOC_EX_COR_ND,QT_DOC_EX_BRA,QT_DOC_EX_EST,QT_DOC_EX_COM_DEFICIENCIA
2023,Sudeste,3,São Paulo,SP,35,Dracena,3514403,0,Presidente Prudente,8,Dracena,34,3,2,5,0,0,CENTRO DE ENSINO SUPERIOR DE DRACENA,649,922,FACULDADE REGES DE DRACENA,,Avenida Rui Barbosa,735,-,Jardim Alvorada,17900000.0,30,0,0,3,3,4,2,10,2,3,2,0,0,1,0,0,0,1,0,0,1,0,1,86,17449,40,36,13,23,0,0,6,21,9,5,5,0,26,5,1,2,3,6,7,5,7,5,34,0,2,0,0,0,36,0,0
2023,Sudeste,3,São Paulo,SP,35,São Roque,3550605,0,Macro Metropolitana Paulista,12,Sorocaba,46,2,2,5,0,0,ASSOCIACAO DE ENSINO SUPERIOR DE SAO ROQUE,650,923,CENTRO UNIVERSITÁRIO SÃO ROQUE,UNISÃO ROQUE,Rua Padre Marçal,30,-,Centro,18130100.0,9,0,0,0,0,0,0,2,1,4,2,0,0,0,0,1,0,1,1,1,1,1,1,55784,79445,35,35,13,22,0,0,13,12,10,9,0,9,3,23,2,4,7,5,9,3,1,4,30,1,3,0,0,1,35,0,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,Rio de Janeiro,3304557,1,Metropolitana do Rio de Janeiro,6,Rio de Janeiro,18,3,2,5,0,0,ASSOCIACAO ESCOLA SUPERIOR DE PROPAGANDA E MARKETING,412,944,ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO,ESPM,Ladeira da Glória,26,ESPM Rio - Villa Aymoré,Glória,22211120.0,189,0,0,0,1,14,22,24,9,13,6,16,23,31,30,1,0,1,1,1,1,0,1,10222,33278,93,91,41,50,0,0,0,32,59,37,0,37,25,29,0,2,7,15,19,14,13,21,44,2,5,0,0,40,89,2,1
2023,Sudeste,3,Minas Gerais,MG,31,Januária,3135209,0,Norte de Minas,2,Januária,3,3,2,4,0,0,SOCIEDADE NORTE MINEIRA DE ENSINO E COMUNICACAO LTDA,17161,945,Faculdade Funorte de Januária,,Praça Tiradentes,164,-,Centro,39480000.0,26,3,1,0,3,1,1,0,4,8,3,0,1,1,0,1,0,1,1,1,1,1,1,755,15919,13,13,8,5,0,0,0,4,9,2,0,2,11,0,1,1,3,2,2,3,1,0,6,0,6,0,0,1,13,0,0
2023,Sudeste,3,São Paulo,SP,35,Santos,3548500,0,Metropolitana de São Paulo,15,Santos,63,1,2,5,0,0,INSTITUTO SUPERIOR DE EDUCACAO SANTA CECILIA,676,952,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Rua Oswaldo Cruz,266,-,Boqueirão,11045100.0,406,2,9,23,30,90,92,84,56,11,5,1,1,0,2,1,0,1,1,0,1,1,1,374,30415,420,412,159,253,0,0,37,248,127,136,0,136,192,84,1,15,30,42,55,55,76,138,338,3,29,0,0,42,408,4,1
2023,Sudeste,3,São Paulo,SP,35,Santos,3548500,0,Metropolitana de São Paulo,15,Santos,63,1,2,5,0,0,CENTRO DE ESTUDOS UNIFICADOS BANDEIRANTE,677,953,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Avenida Conselheiro Nébias,536,UNIMES - Campus II,Encruzilhada,11045002.0,876,11,9,21,21,132,91,173,162,41,38,49,41,50,37,1,0,1,1,1,1,1,1,922,74397,363,363,172,191,0,0,46,147,170,110,0,110,211,42,4,18,29,52,67,45,61,87,240,3,13,5,0,102,361,2,0
2023,Sudeste,3,São Paulo,SP,35,Taquaritinga,3553708,0,Ribeirão Preto,2,Jaboticabal,13,3,1,2,0,0,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,33,967,FACULDADE DE TECNOLOGIA DE TAQUARITINGA,FATEC/TQ,Avenida Doutor Flávio Henrique Lemos,585,-,PORTAL ITAMARACÁ,15900000.0,18,0,0,0,0,0,2,6,2,2,5,0,1,0,0,0,0,0,1,1,1,0,1,0,0,107,104,29,75,0,1,26,44,33,0,0,0,0,104,0,8,20,19,19,14,11,13,88,0,6,1,0,9,103,1,0
2023,Sudeste,3,Minas Gerais,MG,31,Iguatama,3130309,0,Oeste de Minas,9,Piuí,42,3,2,5,0,0,FUNDACAO EDUCACIONAL VALE DO SAO FRANCISCO,693,989,ESCOLA SUPERIOR EM MEIO AMBIENTE,ESMA,Rua 155,253,-,BELA VISTA,38910000.0,6,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,1,1,1,1,1,64,336,15,11,6,5,0,0,5,4,2,3,3,0,0,8,2,1,5,2,0,0,1,0,7,0,4,0,0,0,11,0,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,Rio de Janeiro,3304557,1,Metropolitana do Rio de Janeiro,6,Rio de Janeiro,18,3,2,5,0,0,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI,695,991,FACULDADE SENAI-CETIQT,SENAI-CETIQT,Avenida Luís Carlos Prestes,230,Unidade Barra da Tijuca,Barra da Tijuca,22775055.0,110,0,0,0,1,16,8,23,15,16,8,11,4,4,4,0,0,1,1,1,1,1,0,0,15184,44,44,29,15,0,0,13,17,14,5,0,5,27,12,2,4,7,6,11,3,5,6,29,1,7,0,0,7,44,0,0
2023,Sudeste,3,São Paulo,SP,35,Bauru,3506003,0,Bauru,4,Bauru,20,2,2,5,0,0,INSTITUICAO TOLEDO DE ENSINO,700,997,Centro Universitário de Bauru,,Praça Nove de Julho,jan/51,Térreo,Vila Pacífico,17050790.0,82,4,4,8,5,15,8,7,1,8,1,4,8,2,7,1,0,1,1,1,1,1,1,34,2430,75,75,20,55,0,0,14,33,28,6,0,6,17,52,0,1,5,13,10,13,7,26,72,0,0,2,0,1,75,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Unaí,3170404,0,Noroeste de Minas,1,Unaí,1,3,2,5,0,0,ASSOCIACAO DE ENSINO E PESQUISA DE UNAI AEPU,716,1019,FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU,FACTU,Rua Rua Eduardo Rodrigues Barbosa,180,-,Centro,38610061.0,39,2,2,3,2,8,5,3,1,4,1,3,2,2,1,0,0,0,1,1,1,1,1,0,12000,38,38,15,23,0,0,13,18,7,9,8,1,17,12,1,5,6,9,4,6,7,0,23,0,8,1,0,6,38,0,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,Campos dos Goytacazes,3301009,0,Norte Fluminense,2,Campos dos Goytacazes,3,1,1,2,0,0,UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO - UENF,15622,1027,UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,UENF,Avenida Alberto Lamego,2000,-,Parque Califórnia,28013602.0,528,15,73,13,19,59,110,94,75,19,13,12,14,6,6,1,0,1,1,0,1,0,1,60,13280,318,318,106,212,0,0,0,0,318,318,318,0,0,0,0,5,21,29,36,41,83,103,148,5,24,5,4,132,282,36,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,Rio de Janeiro,3304557,1,Metropolitana do Rio de Janeiro,6,Rio de Janeiro,18,2,2,4,0,0,IBMEC EDUCACIONAL LTDA.,1223,1030,Centro Universitário IBMEC,IBMEC,Avenida Armando Lombardi,940,#NOME?,Barra da Tijuca,22640000.0,340,2,5,11,19,20,15,28,22,7,8,31,52,37,83,0,0,1,1,0,1,0,1,36000,25000,89,89,34,55,0,0,0,8,81,25,0,25,13,51,1,1,11,16,24,15,9,12,33,0,2,0,0,54,87,2,0
2023,Sudeste,3,São Paulo,SP,35,Americana,3501608,0,Campinas,7,Campinas,32,2,2,5,0,0,LICEU CORACAO DE JESUS,607,1032,CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO,UNISAL,Avenida de Cillo,3.500,Unidade de Ensino de Americana - campus Maria Auxiliadora,Parque Novo Mundo,13467600.0,257,5,1,19,9,48,33,27,26,32,10,8,22,9,8,0,0,1,0,0,1,0,1,0,13562,180,180,68,112,0,0,12,113,55,48,0,48,77,55,3,8,28,38,34,24,17,28,166,1,6,0,0,7,179,1,1
2023,Sudeste,3,Minas Gerais,MG,31,Belo Horizonte,3106200,1,Metropolitana de Belo Horizonte,7,Belo Horizonte,30,1,1,2,0,0,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,112,1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,Rodovia Prefeito Américo Renê Gianetti,3701,"Cidade Administrativa Presidente Tancredo Neves - Edifício Minas, 8º andar",Serra Verde,31630900.0,579,0,1,1,1,63,40,212,100,104,36,9,6,4,2,1,0,1,1,1,1,1,1,126,27970,1788,1788,980,808,0,28,240,948,572,1348,83,1265,440,0,28,218,377,381,251,192,160,181,711,49,195,6,3,824,1787,1,2
2023,Sudeste,3,São Paulo,SP,35,Araras,3503307,0,Piracicaba,6,Limeira,27,2,2,5,0,0,FUNDACAO HERMINIO OMETTO,403,1043,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO,FHO,Avenida Doutor  Maximiliano Baruto,500,-,Jardim Universitário,13607339.0,219,1,0,4,2,71,42,44,29,13,6,2,1,0,4,1,0,0,1,0,1,1,1,0,7715,286,276,153,123,0,0,39,121,116,69,0,69,80,127,15,58,58,51,30,25,16,23,263,1,12,0,0,0,275,1,0
2023,Sudeste,3,São Paulo,SP,35,Leme,3526704,0,Piracicaba,6,Limeira,27,2,2,4,0,0,ANHANGUERA EDUCACIONAL PARTICIPACOES S/A,16452,1045,CENTRO UNIVERSITÁRIO ANHANGÜERA,UNIFIAN,Rua Waldemar Silenci,340,-,Cidade Jardim,13614370.0,50,0,0,0,1,14,8,5,5,10,5,1,0,0,1,0,0,1,1,0,1,1,1,32908,263916,120,120,59,61,0,0,47,20,53,10,0,10,49,61,9,19,23,31,15,9,5,9,100,3,13,2,0,2,119,1,3
2023,Sudeste,3,São Paulo,SP,35,São José do Rio Preto,3549805,0,São José do Rio Preto,1,São José do Rio Preto,4,3,2,5,0,0,ASSOCIACAO EDUCACIONAL DE ENSINO SUPERIOR,555,1046,UNIÃO DAS FACULDADES DOS GRANDES LAGOS,UNILAGO,Rua Eduardo Nielsen,960,-,Jardim Aeroporto,15030070.0,152,5,4,24,14,22,17,22,20,12,9,1,1,1,0,0,0,1,1,1,1,1,1,2,9300,266,266,142,124,0,0,61,115,90,23,0,23,242,1,16,37,74,47,40,21,16,15,182,5,15,2,0,62,266,0,0
2023,Sudeste,3,São Paulo,SP,35,São Paulo,3550308,1,Metropolitana de São Paulo,15,São Paulo,61,3,2,5,0,0,INSTITUTO DE ENSINO MEDIO E SUPERIOR FRANCOIS MARIE AROUET LTDA,12418,1048,FACULDADE CAMPOS ELÍSEOS,FCE,Maria de Jesus Simões,167,SEDE,Lauzane Paulista,2469000.0,39,0,0,0,0,8,4,18,4,1,1,0,1,2,0,0,0,1,1,1,1,1,1,370,1550,17,17,8,9,0,0,2,11,4,14,1,13,3,0,0,0,2,1,4,4,2,4,11,1,3,0,0,2,17,0,0
2023,Sudeste,3,Espírito Santo,ES,32,Vila Velha,3205200,0,Central Espírito-santense,3,Vitória,9,3,2,5,0,0,INSTITUTO ENSINAR BRASIL,218,1063,Faculdade Doctum de Vila Velha,DOCTUM,Rua Lúcio Bacelar,490,-,Praia da Costa,29101030.0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,93,13376,20,20,4,16,0,0,1,10,9,0,0,0,20,0,2,3,2,2,6,2,2,1,9,1,3,0,0,7,20,0,0
2023,Sudeste,3,Espírito Santo,ES,32,Vitória,3205309,1,Central Espírito-santense,3,Vitória,9,3,2,5,0,0,INSTITUTO ENSINAR BRASIL,218,1064,Faculdade Doctum de Vitória,DOCTUM,Avenida Vitória,2703,Doctum Vitória,Horto,29045160.0,38,0,0,2,2,13,8,6,1,4,1,0,1,0,0,0,0,0,1,0,1,0,0,93,13376,74,74,32,42,0,0,13,41,20,0,0,0,74,0,2,12,15,9,15,8,11,2,32,2,16,0,0,24,74,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Iturama,3134400,0,Triângulo Mineiro/Alto Paranaíba,5,Frutal,21,3,2,5,0,0,INSTITUICAO ITURAMENSE DE ENSINO SUPERIOR,745,1068,FACULDADE ALDETE MARIA ALVES,FAMA,AV. DOMINGOS TEIXEIRA,664,-,RESIDENCIAL RECANTO DOS LAGOS,38280000.0,18,0,0,0,0,4,3,5,1,2,1,1,0,1,0,1,0,0,1,1,1,1,1,1258,25147,20,20,8,12,0,0,0,16,4,5,0,5,12,3,0,0,5,5,5,1,2,2,15,0,3,0,0,2,20,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Unaí,3170404,0,Noroeste de Minas,1,Unaí,1,3,2,5,1,0,CAMPANHA NACIONAL DE ESCOLAS DA COMUNIDADE,407,1070,FACULDADE CNEC UNAÍ,,Rua Celina Lisboa Frederico,142,-,Centro,38610000.0,10,0,0,1,0,0,1,2,0,2,1,0,3,0,0,0,0,1,1,1,1,0,0,0,10000,6,6,2,4,0,0,3,3,0,1,0,1,1,4,2,0,1,0,1,1,1,0,4,0,2,0,0,0,6,0,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,Petrópolis,3303906,0,Metropolitana do Rio de Janeiro,6,Serrana,15,2,2,5,0,0,FUNDACAO OCTACILIO GUALBERTO,328,1080,CENTRO UNIVERSITÁRIO ARTHUR SÁ EARP NETO,UNIFASE,Avenida Barão do Rio Branco,905 a 1003,-,Centro,25680120.0,376,22,24,13,14,58,38,48,26,87,38,6,2,0,0,0,0,1,0,1,1,0,1,1031,16412,348,344,203,141,0,0,56,177,111,92,0,92,230,22,5,15,42,56,42,44,48,92,308,1,11,3,1,20,339,5,1
2023,Sudeste,3,Rio de Janeiro,RJ,33,Resende,3304201,0,Sul Fluminense,5,Vale do Paraíba Fluminense,11,3,2,5,0,0,ASSOCIACAO EDUCACIONAL DOM BOSCO,327,1081,FACULDADE DE ENGENHARIA DE RESENDE,FER,Avenida Professor Antonio Esteves,01,-,Morada da Colina,27523000.0,59,0,1,0,2,7,4,18,9,7,6,0,5,0,0,0,0,1,1,0,1,1,1,361,12000,39,39,9,30,0,0,6,23,10,10,0,10,9,20,1,7,5,5,8,3,2,8,27,0,7,0,0,5,39,0,0
2023,Sudeste,3,São Paulo,SP,35,Bauru,3506003,0,Bauru,4,Bauru,20,3,2,4,0,0,ASSOCIACAO RANIERI DE EDUCACAO E CULTURA LTDA,760,1092,FACULDADES INTEGRADAS DE BAURU,FIB,Rua Rodolfina Dias Domingues,11,Quinta Ranieri,Jardim Ferraz,17056100.0,65,0,0,2,4,20,9,21,7,0,0,1,0,1,0,0,0,1,1,0,1,1,0,30,14000,195,191,98,93,0,0,30,72,89,16,0,16,175,0,9,20,32,39,31,25,18,17,135,1,6,2,0,47,190,1,0
2023,Sudeste,3,São Paulo,SP,35,Presidente Epitácio,3541307,0,Presidente Prudente,8,Presidente Prudente,36,3,2,4,0,0,UNIESP S.A,16134,1096,FACULDADE DE PRESIDENTE EPITÁCIO - FAPE,FAPE,Rua Pernambuco,17/mai,-,Centro,19470000.0,5,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,22203,13336,13,12,5,7,0,0,5,4,3,3,0,3,6,3,2,3,2,2,1,0,1,1,10,0,2,0,0,0,12,0,0
2023,Sudeste,3,São Paulo,SP,35,São Paulo,3550308,1,Metropolitana de São Paulo,15,São Paulo,61,2,2,5,0,0,ESCOLA DE EDUCACAO SUPERIOR SAO JORGE,905,1100,Centro Universitário Carlos Drummond de Andrade,UniDrummond,Rua Prof. Pedreira de Freitas,415,-,Tatuapé,3312050.0,201,3,3,7,2,81,45,26,9,11,2,7,2,2,1,1,0,1,1,1,1,1,1,286,21516,75,75,23,52,0,0,9,50,16,2,0,2,73,0,0,4,7,10,15,14,8,17,50,3,7,1,0,14,73,2,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,Campos dos Goytacazes,3301009,0,Norte Fluminense,2,Campos dos Goytacazes,3,4,1,1,0,0,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA FLUMINENSE.",9068,1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IF Fluminense,Rua Doutor Siqueira,273,-,Parque Dom Bosco,28030130.0,1161,3,12,3,35,75,119,78,89,241,172,202,100,22,10,1,0,1,1,1,1,1,1,180,65,645,629,232,397,0,13,34,269,313,600,457,143,28,1,22,65,140,142,98,81,52,29,421,20,160,4,1,23,627,2,0
2023,Sudeste,3,São Paulo,SP,35,Osvaldo Cruz,3534609,0,Presidente Prudente,8,Adamantina,35,3,2,5,0,0,ASSOCIACAO DE ENSINO SUPERIOR DE OSVALDO CRUZ,776,1122,FACULDADE REGES DE OSVALDO CRUZ,,Rua Chile,501,-,Jardim das Bandeiras,17700000.0,5,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,86,5000,30,30,14,16,0,0,2,18,10,7,1,6,19,4,0,1,1,11,2,4,5,6,25,0,4,1,0,0,30,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Itaúna,3133808,0,Oeste de Minas,9,Divinópolis,43,1,2,5,0,0,FUNDACAO UNIVERSIDADE DE ITAUNA,227,1128,UNIVERSIDADE DE ITAÚNA,UI,Rodovia Mg 431 Km 45,s/n,-,Campus Verde,35680142.0,282,28,52,14,31,32,29,33,20,4,11,11,11,1,5,1,0,0,1,1,1,1,1,3380,135,250,240,101,139,0,0,31,109,100,80,0,80,63,97,0,7,21,29,38,34,42,69,211,3,19,1,0,6,239,1,1
2023,Sudeste,3,São Paulo,SP,35,São José do Rio Preto,3549805,0,São José do Rio Preto,1,São José do Rio Preto,4,2,2,5,0,0,CIERP - CENTRO INTEGRADO DE ENSINO SUPERIOR DE RIO PRETO,17941,1129,CENTRO UNIVERSITÁRIO DO NORTE DE SÃO PAULO,UNORTE,Rua Ipiranga,3460,Unidade I: UNORP - SEDE,Jardim Alto Rio Preto,15020040.0,70,0,0,3,1,28,18,2,2,1,0,4,3,6,2,0,0,0,1,1,1,1,1,222,15469,102,96,50,46,0,0,18,49,29,21,0,21,70,5,0,5,24,17,16,16,10,8,90,0,6,0,0,0,95,1,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,Rio de Janeiro,3304557,1,Metropolitana do Rio de Janeiro,6,Rio de Janeiro,18,2,2,5,0,0,ASSOCIACAO DE CULTURA E EDUCACAO SANTA TERESA,787,1141,CENTRO UNIVERSITÁRIO GAMA E SOUZA,,Avenida Fernando Mattos,48,Campus IV - Barra (Sede),Barra da Tijuca,22261090.0,80,0,0,0,1,8,9,16,5,4,3,9,8,10,7,0,0,1,1,1,1,0,0,101,30000,104,97,53,44,0,0,1,51,45,58,0,58,39,0,1,15,13,14,18,13,7,16,50,5,20,0,0,22,96,1,0
2023,Sudeste,3,Espírito Santo,ES,32,Vitória,3205309,1,Central Espírito-santense,3,Vitória,9,3,2,4,0,0,SOCIEDADE DE ENSINO SUPERIOR DE VITORIA LTDA,658,1142,FACULDADE DE DIREITO DE VITÓRIA,FDV,Rua Juiz Alexandre Martins de Castro Filho,215,-,Santa Lúcia,29056295.0,54,0,0,2,0,14,6,10,4,7,1,5,1,3,1,1,0,1,1,1,1,1,1,35,8385,53,50,14,36,0,0,0,16,34,22,1,21,28,0,0,4,4,8,16,9,3,6,33,0,13,2,0,2,49,1,0
2023,Sudeste,3,São Paulo,SP,35,Mairiporã,3528502,0,Metropolitana de São Paulo,15,Franco da Rocha,58,3,2,5,0,0,INSTITUTO MAIRIPORA DE ENSINO SUPERIOR,788,1144,FACULDADE DE CIÊNCIAS HUMANAS,IMENSU,AV. THOMAZ RODRIGUES DA CRUZ,1113,-,BARREIRO,7600000.0,6,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,50,12000,8,8,4,4,0,0,1,6,1,4,0,4,3,1,0,0,0,1,0,3,2,2,6,0,2,0,0,0,8,0,0
2023,Sudeste,3,São Paulo,SP,35,Itu,3523909,0,Macro Metropolitana Paulista,12,Sorocaba,46,2,2,4,0,0,SOCIEDADE DE EDUCACAO NOSSA SENHORA DO PATROCINIO S/S LTDA,120,1149,CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO,CEUNSP,Praça Regente Feijó,181,CEUNSP Campus Regente (SEDE),Centro,13300023.0,88,0,0,2,3,37,19,12,9,2,2,1,1,0,0,0,0,1,1,0,1,0,1,15043,31907,197,197,101,96,0,0,27,114,56,40,0,40,10,147,9,27,32,37,46,21,18,7,133,7,10,1,1,45,195,2,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,Rio de Janeiro,3304557,1,Metropolitana do Rio de Janeiro,6,Rio de Janeiro,18,1,2,5,0,0,ASSOCIACAO SOCIEDADE BRASILEIRA DE INSTRUCAO - EM RECUPERACAO JUDICIAL,134,1153,UNIVERSIDADE CÂNDIDO MENDES,UCAM,Rua da Assembléia,10,CAMPUS  - RIO DE JANEIRO - CENTRO,Centro,20011901.0,198,0,0,3,1,64,32,38,37,9,12,1,1,0,0,0,0,1,1,1,1,1,1,96,13938,448,447,164,283,0,1,118,218,110,59,0,59,110,278,4,26,49,71,92,66,50,89,315,18,64,7,1,42,446,1,2
2023,Sudeste,3,Rio de Janeiro,RJ,33,Itaboraí,3301900,0,Metropolitana do Rio de Janeiro,6,Rio de Janeiro,18,3,2,5,1,0,CAMPANHA NACIONAL DE ESCOLAS DA COMUNIDADE,407,1156,Faculdade CNEC Alberto Torres,,Avenida Vinte e Dois de Maio,5300,-,Centro,24800065.0,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,19,7485,9,9,3,6,0,0,1,7,1,0,0,0,7,2,0,0,1,3,2,1,2,0,5,0,1,0,0,3,9,0,0
2023,Sudeste,3,Espírito Santo,ES,32,Santa Teresa,3204609,0,Central Espírito-santense,3,Santa Teresa,8,3,2,5,0,0,SERVICO SOCIAL EDUCACIONAL BENEFICENTE SESEBE,793,1157,ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS,ESFA,Rua Bernardino Monteiro,700,-,Dois Pinheiros,29650000.0,86,6,8,3,1,8,7,8,9,9,3,8,8,4,4,0,0,1,0,1,1,0,1,358,2699,34,34,20,14,0,0,11,17,6,6,0,6,18,10,6,1,9,7,4,1,6,0,26,0,6,0,0,2,33,1,0
2023,Sudeste,3,Espírito Santo,ES,32,Vitória,3205309,1,Central Espírito-santense,3,Vitória,9,3,2,4,0,0,UNIAO CAPIXABA DE ENSINO SUPERIOR LTDA - UCES,794,1159,CENTRO DE ENSINO SUPERIOR DE VITÓRIA,CESV,Rua Doutor Eurico de Aguiar,1003,- de 371 ao fim - lado ímpar,Santa Lúcia,29056205.0,19,0,0,0,0,6,5,5,0,2,1,0,0,0,0,1,0,1,0,0,1,1,0,988,8059,33,33,14,19,0,0,19,11,3,1,0,1,10,22,0,4,5,2,8,2,5,7,22,2,9,0,0,0,33,0,1
2023,Sudeste,3,São Paulo,SP,35,São Paulo,3550308,1,Metropolitana de São Paulo,15,São Paulo,61,3,2,5,0,0,INSPER - INSTITUTO DE ENSINO E PESQUISA,2553,1161,INSPER INSTITUTO DE ENSINO E PESQUISA,,Rua Quatá,300,-,Vila Olímpia,4546042.0,399,0,0,0,0,36,37,123,89,53,20,10,15,11,5,1,0,1,1,1,1,1,1,216515,13045,214,213,55,158,0,0,0,51,162,107,0,107,61,45,2,27,51,27,44,28,18,16,191,4,6,12,0,0,210,3,1
2023,Sudeste,3,Minas Gerais,MG,31,Sabará,3156700,0,Metropolitana de Belo Horizonte,7,Belo Horizonte,30,3,2,5,0,0,SOCIEDADE EDUCACIONAL E CULTURAL DE SABARA,762,1174,FACULDADE DE SABARÁ,SOECS,Av. Expedicionário Romeu J.Dantas,1084,-,Caieira,34555000.0,17,0,0,1,3,2,3,3,1,3,1,0,0,0,0,1,0,1,1,1,1,1,1,2500,2800,34,34,16,18,0,0,11,18,5,6,1,5,10,18,0,2,3,6,8,6,2,7,26,0,6,0,0,2,34,0,0
2023,Sudeste,3,São Paulo,SP,35,Americana,3501608,0,Campinas,7,Campinas,32,3,2,4,0,0,ACESC ENSINO SUPERIOR DE CAMPINAS LTDA.,597,1182,INSTITUTO DE ENSINO SUPERIOR DE AMERICANA,IESA,Rua do Carpinteiro,240 e 270,-,Jardim Werner Plaas,13478730.0,5,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,1,1,0,1,350,23000,10,8,5,3,0,0,4,3,1,0,0,0,3,5,0,0,0,0,1,1,3,3,7,0,1,0,0,0,8,0,0
